0.56818,0.14723,0.12206,0.13858,0.13009,0.14713,0.11775,0.11715,0.13258,0.1227,0.12309,0.12617,0.1301,0.13098,0.14458,0.11691,0.16984,0.15193,0.11547,0.12282,0.1197,0.12754,0.12263,0.12424,0.13571,0.12894,0.16708,0.12231,0.13855,0.13218,0.12276,0.11275,0.11919,0.2639,0.13036,0.1216,0.14578,0.12276,0.16259,0.11774,0.18911,0.89113,0.15437,0.12225,0.159,0.1336,0.11686,0.14838,0.42513,0.46986,0.1331,0.2257,0.13563,0.12556,0.12287,0.12048,0.99672,0.20792,0.64941,0.13593,0.17613,0.14517,0.13021,0.14557
0.14261,0.14122,0.12448,0.13099,0.12531,0.12482,0.12459,0.12685,0.52175,0.15928,0.12845,0.13148,0.1261,0.24012,0.12376,0.13576,0.5786,0.14633,0.19186,0.13469,0.12462,0.17117,0.11971,0.12798,0.23514,0.37444,0.13063,0.16762,0.1404,0.11832,0.14104,0.12529,0.99632,0.12276,0.11958,0.12735,0.11669,0.13574,0.13932,0.12721,0.42407,0.12262,0.19605,0.12509,0.13889,0.13954,0.11421,0.11675,0.92122,0.18135,0.18079,0.15576,0.1171,0.11247,0.12872,0.11733,0.15725,0.2339,0.19543,0.12408,0.12739,0.1169,0.12043,0.12254
0.99607,0.32817,0.19526,0.12715,0.12405,0.13307,0.13935,0.1078,0.13294,0.16632,0.1406,0.1368,0.12278,0.13533,0.1444,0.12369,0.2015,0.13621,0.13365,0.13191,0.11404,0.12292,0.11877,0.12152,0.46131,0.1383,0.14443,0.12184,0.15541,0.12696,0.12156,0.12194,0.1425,0.89039,0.14944,0.11978,0.12473,0.1262,0.12031,0.12935,0.77648,0.13667,0.13241,0.12276,0.12299,0.12311,0.15089,0.10926,0.23708,0.43691,0.2477,0.194,0.14881,0.15508,0.13804,0.13212,0.99651,0.13301,0.16937,0.12391,0.15696,0.15249,0.12052,0.1586
0.6052,0.22549,0.12571,0.12698,0.14849,0.12278,0.11994,0.12724,0.12392,0.1512,0.12715,0.11443,0.13294,0.13425,0.12117,0.12268,0.75232,0.13413,0.12088,0.12837,0.11885,0.12568,0.11712,0.11985,0.99642,0.9728,0.14615,0.11889,0.12847,0.17153,0.1318,0.1189,0.13068,0.49443,0.17481,0.19484,0.12121,0.12217,0.11895,0.12009,0.2044,0.14377,0.17727,0.12901,0.11662,0.12052,0.12494,0.13423,0.99615,0.13084,0.12519,0.16939,0.15864,0.14799,0.16074,0.1241,0.53626,0.12921,0.14547,0.1181,0.11636,0.12699,0.13085,0.12392
0.12781,0.13295,0.13513,0.12737,0.14044,0.12712,0.13786,0.13582,0.12677,0.13338,0.12286,0.12435,0.12408,0.13633,0.12425,0.11649,0.28933,0.19553,0.14077,0.134,0.14009,0.12237,0.12567,0.12895,0.57069,0.17359,0.13793,0.15824,0.15518,0.11418,0.14114,0.11271,0.12522,0.12885,0.13591,0.11795,0.12189,0.11808,0.13562,0.12981,0.25801,0.17788,0.13608,0.13147,0.12652,0.11895,0.1217,0.12086,0.36992,0.25823,0.13372,0.1407,0.18395,0.12486,0.12752,0.12676,0.15088,0.19191,0.16283,0.12729,0.12455,0.16262,0.12366,0.11792
0.12339,0.13477,0.12557,0.12376,0.12031,0.11393,0.1186,0.11868,0.64939,0.16797,0.12938,0.12362,0.13025,0.12039,0.12807,0.13166,0.12888,0.26509,0.22553,0.16854,0.12439,0.1632,0.15143,0.12311,0.99524,0.12471,0.13103,0.16623,0.11705,0.11425,0.12192,0.13266,0.11673,0.14732,0.1696,0.14105,0.13504,0.13587,0.12668,0.12317,0.14226,0.15586,0.12658,0.12265,0.13492,0.13071,0.11623,0.12377,0.32979,0.1389,0.12779,0.13455,0.14474,0.16061,0.17694,0.12154,0.16284,0.12716,0.21958,0.16138,0.16308,0.11985,0.134,0.15425
0.12471,0.1261,0.14149,0.13403,0.14638,0.14738,0.12967,0.13993,0.98902,0.13269,0.13243,0.12607,0.13636,0.13218,0.13839,0.12313,0.12587,0.12272,0.11885,0.13156,0.12498,0.13135,0.12092,0.12663,0.99364,0.14017,0.17058,0.12479,0.1155,0.13517,0.11675,0.13077,0.12137,0.14513,0.14727,0.1485,0.12306,0.1227,0.12798,0.13642,0.99637,0.12338,0.36242,0.12786,0.12656,0.14364,0.11369,0.16201,0.36256,0.18522,0.31066,0.14133,0.12806,0.11591,0.15357,0.13306,0.99659,0.56425,0.15994,0.12756,0.21906,0.12172,0.11915,0.12979
0.74129,0.20164,0.11839,0.14792,0.13422,0.12344,0.12269,0.11566,0.5796,0.12409,0.41418,0.14633,0.16699,0.127,0.11623,0.12822,0.17832,0.12763,0.12326,0.12348,0.12048,0.17028,0.11794,0.13388,0.13675,0.12335,0.14454,0.15223,0.15668,0.14117,0.13682,0.17931,0.9118,0.16385,0.13888,0.1361,0.12605,0.13089,0.13713,0.12678,0.99395,0.19287,0.12641,0.14947,0.11951,0.12377,0.12328,0.12426,0.34412,0.29872,0.12587,0.1354,0.15899,0.1307,0.11177,0.12188,0.51117,0.62975,0.37446,0.18774,0.12353,0.13632,0.12016,0.12834
0.29883,0.17547,0.14909,0.13706,0.12494,0.13168,0.13046,0.11842,0.69508,0.15847,0.11317,0.18388,0.2676,0.12486,0.13328,0.12747,0.99669,0.1472,0.124,0.12402,0.13501,0.11683,0.12443,0.12674,0.16652,0.60544,0.13248,0.12801,0.12216,0.13079,0.17508,0.13442,0.78964,0.12432,0.26112,0.12606,0.12033,0.12596,0.11782,0.12302,0.52113,0.24891,0.14206,0.16326,0.14072,0.16605,0.11628,0.11337,0.5186,0.14328,0.12976,0.13801,0.14546,0.12115,0.17705,0.11391,0.33475,0.28758,0.13086,0.1379,0.12683,0.25267,0.12207,0.11692
0.14624,0.14723,0.13253,0.14864,0.13978,0.11963,0.1239,0.11871,0.32337,0.12727,0.14747,0.12933,0.124,0.12737,0.12467,0.11708,0.84162,0.12295,0.12707,0.12047,0.14059,0.12326,0.12405,0.13888,0.85935,0.16371,0.16435,0.13321,0.13094,0.12201,0.11572,0.11697,0.12952,0.56337,0.19922,0.1214,0.23621,0.12689,0.12066,0.13679,0.35127,0.79159,0.20288,0.12378,0.1398,0.13853,0.14151,0.13112,0.96405,0.14867,0.13614,0.13192,0.22407,0.13421,0.12952,0.11779,0.45808,0.14765,0.17524,0.14431,0.12646,0.14277,0.14315,0.15526
0.14485,0.14324,0.15216,0.12687,0.11838,0.12494,0.11846,0.11783,0.4162,0.16258,0.26867,0.12105,0.13611,0.11924,0.12016,0.11908,0.27489,0.41102,0.16558,0.13117,0.13004,0.13027,0.13162,0.11929,0.99082,0.13816,0.15347,0.12032,0.18033,0.13321,0.12092,0.11579,0.99371,0.12706,0.13721,0.13022,0.1219,0.128,0.12543,0.12311,0.53571,0.58895,0.15761,0.13746,0.14619,0.15473,0.12631,0.11822,0.99361,0.14489,0.13005,0.14323,0.12646,0.13964,0.13681,0.13001,0.7084,0.18919,0.15916,0.12342,0.12215,0.12067,0.12242,0.12055
0.7388,0.11881,0.12284,0.17333,0.24551,0.12066,0.12782,0.11991,0.14827,0.12023,0.1444,0.11832,0.20208,0.12903,0.13592,0.12282,0.63629,0.14182,0.13729,0.12643,0.14641,0.12759,0.12253,0.12413,0.85958,0.12028,0.14307,0.12346,0.16222,0.12271,0.1272,0.12034,0.68803,0.48633,0.14732,0.12923,0.13148,0.14189,0.13873,0.12629,0.80873,0.13516,0.13662,0.12052,0.13804,0.12423,0.12793,0.11892,0.9963,0.16146,0.13025,0.15951,0.1389,0.13159,0.12321,0.12155,0.81051,0.30648,0.1823,0.1201,0.14472,0.11506,0.15401,0.12453
0.58586,0.13493,0.21476,0.11355,0.19657,0.12298,0.12089,0.12503,0.99627,0.13442,0.11838,0.15048,0.12188,0.14792,0.11877,0.11588,0.75504,0.12353,0.45334,0.13362,0.15866,0.12371,0.12595,0.11446,0.67182,0.13745,0.11868,0.13966,0.12518,0.15561,0.12487,0.12819,0.91687,0.65756,0.1103,0.12278,0.12956,0.12959,0.12876,0.12651,0.26557,0.13166,0.1347,0.13151,0.22217,0.11851,0.12419,0.12521,0.13036,0.1619,0.12685,0.12342,0.1199,0.13071,0.1233,0.12413,0.99621,0.16787,0.4011,0.1273,0.11492,0.1188,0.17202,0.1178
0.19936,0.21497,0.12137,0.12426,0.11414,0.12816,0.12169,0.13105,0.45048,0.73617,0.12153,0.12784,0.126,0.11941,0.12851,0.13242,0.39727,0.24262,0.1389,0.12964,0.12733,0.12877,0.12633,0.12399,0.28598,0.18848,0.14324,0.13257,0.1116,0.12988,0.13011,0.13495,0.24174,0.19904,0.13622,0.13764,0.12125,0.12493,0.11835,0.11511,0.54071,0.15292,0.1777,0.12147,0.13946,0.12558,0.12279,0.128,0.95198,0.42331,0.12077,0.12743,0.14816,0.11964,0.11593,0.16533,0.57155,0.1798,0.1488,0.12492,0.12279,0.12469,0.12124,0.17558
0.25146,0.18395,0.15965,0.12814,0.13334,0.1249,0.13071,0.13361,0.17434,0.12545,0.12531,0.14012,0.13508,0.13067,0.11598,0.121,0.13276,0.34436,0.13845,0.15431,0.13489,0.12422,0.11822,0.1714,0.1192,0.17854,0.17193,0.33952,0.12121,0.13824,0.11887,0.14805,0.55968,0.56521,0.12586,0.12869,0.1283,0.12789,0.14325,0.12514,0.20655,0.15002,0.24219,0.14252,0.11772,0.1605,0.11716,0.14018,0.26203,0.12452,0.12987,0.12109,0.1201,0.12007,0.12009,0.12631,0.57007,0.28943,0.12668,0.12476,0.14679,0.16323,0.19559,0.13062
0.12491,0.17149,0.12858,0.14601,0.12768,0.12123,0.11236,0.12678,0.23506,0.14663,0.12993,0.11979,0.12974,0.13135,0.11914,0.12205,0.75553,0.59061,0.22278,0.12225,0.13088,0.12563,0.11418,0.11841,0.1185,0.1186,0.13567,0.14535,0.20792,0.1268,0.11577,0.1214,0.36804,0.33918,0.17254,0.13432,0.1226,0.13647,0.12412,0.13133,0.36953,0.1355,0.31271,0.16423,0.12175,0.12636,0.13143,0.134,0.5785,0.12414,0.18484,0.12596,0.13623,0.13231,0.1232,0.12747,0.84389,0.80477,0.12974,0.1478,0.12373,0.12294,0.13632,0.13428
0.40135,0.10996,0.12503,0.12289,0.12344,0.12096,0.12367,0.12704,0.16529,0.25178,0.1533,0.13244,0.12767,0.12894,0.11937,0.12301,0.14069,0.1403,0.14451,0.13032,0.13406,0.11701,0.12212,0.12416,0.19523,0.13666,0.16299,0.13256,0.1213,0.12669,0.12349,0.12642,0.45902,0.12049,0.22532,0.14891,0.11814,0.11761,0.1345,0.15148,0.51651,0.21531,0.16229,0.12408,0.17308,0.13643,0.11426,0.11688,0.48168,0.14057,0.13031,0.13167,0.11278,0.12182,0.11667,0.12661,0.99684,0.21209,0.12786,0.13394,0.23062,0.12488,0.11787,0.1758
0.73765,0.15644,0.13071,0.11861,0.15299,0.12206,0.11689,0.13312,0.12512,0.5339,0.12074,0.11741,0.16656,0.15955,0.16857,0.12195,0.57416,0.13494,0.12465,0.12591,0.11186,0.15343,0.12361,0.11903,0.76371,0.13994,0.18706,0.11949,0.22631,0.12214,0.12934,0.12539,0.40592,0.28853,0.12049,0.13333,0.11953,0.14066,0.12627,0.13498,0.47151,0.12348,0.11836,0.11677,0.15157,0.20677,0.11182,0.11432,0.18024,0.18507,0.12023,0.16152,0.11939,0.1207,0.14063,0.12262,0.98817,0.15782,0.43416,0.16016,0.15026,0.12716,0.135,0.13455
0.1353,0.14366,0.14088,0.17035,0.11435,0.12814,0.13354,0.12788,0.23003,0.13096,0.12963,0.13224,0.13886,0.13406,0.12397,0.12003,0.14366,0.14523,0.11697,0.13896,0.13978,0.11795,0.12103,0.12413,0.37104,0.33541,0.13069,0.12321,0.1167,0.12197,0.11975,0.11462,0.1719,0.15532,0.14512,0.16153,0.12501,0.13155,0.11949,0.11831,0.9962,0.19007,0.14112,0.14265,0.12994,0.11701,0.11609,0.14534,0.78821,0.14239,0.14271,0.14956,0.12226,0.15298,0.11388,0.11557,0.56594,0.46879,0.1498,0.14753,0.11948,0.14325,0.12343,0.15735
0.13894,0.19413,0.1309,0.13685,0.12969,0.12604,0.11288,0.12433,0.21415,0.13168,0.16881,0.13431,0.13653,0.14245,0.11878,0.13689,0.77507,0.12156,0.14343,0.12139,0.12527,0.16405,0.12264,0.12202,0.31415,0.12932,0.19278,0.11241,0.14222,0.11776,0.12489,0.14343,0.56643,0.13834,0.15065,0.11716,0.12587,0.13708,0.13595,0.13781,0.57974,0.13597,0.18947,0.13444,0.13143,0.12095,0.1251,0.12521,0.37198,0.38261,0.20494,0.14196,0.12877,0.11188,0.13063,0.15033,0.30278,0.13712,0.1352,0.14817,0.12813,0.17675,0.1772,0.12483
0.33662,0.16597,0.13375,0.13963,0.12816,0.11864,0.12202,0.12886,0.3466,0.17404,0.12094,0.12499,0.1717,0.11752,0.11656,0.19537,0.64673,0.21928,0.29378,0.15438,0.11465,0.14272,0.12992,0.1238,0.18345,0.23284,0.1864,0.12803,0.14594,0.1122,0.15767,0.12718,0.69267,0.12406,0.13178,0.13716,0.14162,0.12908,0.16117,0.13578,0.9965,0.15326,0.15775,0.11837,0.12664,0.12395,0.1267,0.12135,0.87526,0.15013,0.13506,0.11309,0.11777,0.16438,0.14218,0.11641,0.86926,0.71555,0.16129,0.13045,0.19589,0.14044,0.13761,0.145
0.1519,0.1154,0.11655,0.12072,0.12959,0.12631,0.1319,0.1402,0.14313,0.11776,0.14437,0.12352,0.17716,0.12899,0.13245,0.12049,0.8458,0.27986,0.13987,0.12958,0.14181,0.13668,0.14157,0.12612,0.78281,0.11114,0.12223,0.14827,0.18851,0.16903,0.15635,0.1438,0.14585,0.13858,0.1409,0.13546,0.15815,0.24268,0.1254,0.12004,0.9965,0.23861,0.12843,0.12829,0.15519,0.12909,0.12282,0.14133,0.72157,0.13439,0.14652,0.18611,0.13567,0.13621,0.1257,0.11295,0.99655,0.49776,0.17683,0.14063,0.15373,0.14812,0.11605,0.11974
0.13159,0.19808,0.15241,0.13401,0.15164,0.12519,0.11194,0.12582,0.28104,0.12309,0.16145,0.14445,0.11776,0.12245,0.12693,0.12335,0.36847,0.19343,0.15077,0.15059,0.13104,0.1305,0.15187,0.14315,0.61845,0.39608,0.23182,0.12911,0.11914,0.12869,0.12237,0.12391,0.99673,0.1531,0.15166,0.11594,0.12692,0.1252,0.14199,0.12109,0.75502,0.14779,0.13106,0.1687,0.13656,0.13147,0.1271,0.12018,0.80046,0.14684,0.14032,0.13772,0.13332,0.12902,0.12468,0.1218,0.67854,0.13926,0.25256,0.11942,0.1327,0.12371,0.1552,0.12947
0.43733,0.1514,0.12832,0.15749,0.11585,0.1206,0.12753,0.11328,0.18569,0.24327,0.12853,0.12288,0.15368,0.12943,0.13788,0.12981,0.9965,0.16506,0.14063,0.1285,0.11553,0.14234,0.12302,0.12291,0.21269,0.24259,0.13013,0.11779,0.13783,0.13053,0.12158,0.12022,0.17019,0.2225,0.12102,0.1158,0.11992,0.1272,0.12282,0.12233,0.66012,0.99678,0.12868,0.17114,0.13531,0.12245,0.12653,0.11691,0.63238,0.31218,0.13604,0.12675,0.12316,0.11793,0.1157,0.12295,0.99644,0.16562,0.21574,0.12425,0.12881,0.11394,0.12909,0.13115
0.13005,0.7475,0.12538,0.1174,0.14147,0.1175,0.14237,0.1164,0.34744,0.13709,0.13507,0.13346,0.12624,0.12314,0.12487,0.13332,0.22851,0.14533,0.13122,0.12828,0.12725,0.18342,0.14613,0.12932,0.1471,0.18535,0.25798,0.2116,0.11418,0.12347,0.12389,0.13218,0.33692,0.12454,0.12686,0.11949,0.15197,0.12129,0.13032,0.12283,0.1804,0.15214,0.13009,0.133,0.11842,0.17308,0.12241,0.1404,0.17628,0.40141,0.14457,0.13608,0.13372,0.15858,0.11989,0.11597,0.72487,0.54336,0.14555,0.13255,0.14795,0.16588,0.1158,0.13237
0.3794,0.17711,0.12111,0.14879,0.1274,0.14103,0.14446,0.1234,0.376,0.18846,0.16557,0.14232,0.14558,0.13697,0.1403,0.12589,0.15043,0.16577,0.23147,0.13229,0.18186,0.11774,0.11107,0.11948,0.14495,0.17655,0.15564,0.19967,0.12472,0.11726,0.13553,0.13012,0.63919,0.24461,0.39969,0.12809,0.15529,0.13553,0.13417,0.13012,0.1315,0.18316,0.13116,0.1257,0.13405,0.15214,0.14004,0.117,0.5105,0.17899,0.16133,0.1396,0.12254,0.1219,0.14543,0.1245,0.75583,0.28091,0.17741,0.18657,0.11823,0.12375,0.11598,0.12832
0.30201,0.14237,0.22191,0.14426,0.12547,0.11379,0.12894,0.11553,0.21249,0.55861,0.18375,0.13747,0.13463,0.14111,0.12843,0.1179,0.14206,0.12498,0.15146,0.12523,0.123,0.14239,0.12185,0.11698,0.28024,0.15234,0.14583,0.22263,0.1339,0.1806,0.11515,0.14363,0.99688,0.15593,0.12564,0.1231,0.13066,0.12354,0.11181,0.14069,0.11546,0.12391,0.23378,0.25962,0.13378,0.11315,0.11761,0.1269,0.97915,0.13125,0.12241,0.13984,0.14933,0.14134,0.11651,0.11597,0.98561,0.15987,0.12236,0.14834,0.12461,0.12553,0.12744,0.13676
0.15987,0.13763,0.15514,0.12409,0.13256,0.12775,0.12626,0.11328,0.84722,0.13297,0.17701,0.16513,0.141,0.13052,0.11736,0.11629,0.39216,0.16204,0.11559,0.1273,0.13918,0.13073,0.12021,0.13416,0.92251,0.12393,0.12501,0.12382,0.13569,0.12209,0.12803,0.12005,0.11281,0.15524,0.13303,0.13857,0.14244,0.14237,0.12528,0.16911,0.27013,0.1213,0.13163,0.16633,0.13089,0.12085,0.13621,0.12393,0.66433,0.16839,0.12133,0.11621,0.13249,0.12107,0.12337,0.14274,0.85476,0.1391,0.41008,0.11785,0.12671,0.13833,0.12505,0.11662
0.14945,0.12959,0.13532,0.12792,0.13441,0.1153,0.11746,0.1219,0.23811,0.13526,0.12689,0.15268,0.25689,0.14981,0.13564,0.1246,0.15302,0.39828,0.13215,0.11936,0.12734,0.11918,0.13736,0.13691,0.92081,0.1587,0.15971,0.13593,0.14513,0.12828,0.12265,0.12668,0.14536,0.13432,0.22998,0.12232,0.11888,0.1149,0.12813,0.16084,0.66052,0.19293,0.11354,0.1394,0.13351,0.13293,0.13122,0.13478,0.90258,0.74181,0.1146,0.12448,0.18593,0.13287,0.12461,0.12178,0.99705,0.90013,0.15571,0.12064,0.14443,0.12243,0.12099,0.11273
0.6191,0.12573,0.42806,0.11606,0.13014,0.12877,0.12747,0.11456,0.99645,0.12419,0.1219,0.14675,0.11948,0.15054,0.1168,0.13661,0.95848,0.14945,0.14451,0.13681,0.12691,0.131,0.12779,0.12102,0.99647,0.12524,0.12637,0.15153,0.12886,0.11994,0.16747,0.11354,0.46432,0.2421,0.15251,0.15477,0.14015,0.18479,0.1388,0.1518,0.31549,0.213,0.11793,0.11602,0.11582,0.11944,0.12516,0.11707,0.26964,0.19927,0.17411,0.13106,0.12985,0.12941,0.15396,0.12017,0.966,0.13061,0.1262,0.12311,0.14131,0.12658,0.13964,0.15811
0.1366,0.17017,0.13264,0.12435,0.12833,0.12652,0.13726,0.12351,0.27858,0.14081,0.14266,0.12287,0.12814,0.12621,0.11919,0.12166,0.96156,0.56818,0.13361,0.12492,0.12875,0.11997,0.12158,0.12078,0.15608,0.14268,0.11942,0.14472,0.12199,0.12366,0.12589,0.13388,0.50192,0.13763,0.17641,0.12962,0.14221,0.11565,0.13138,0.11838,0.14283,0.12372,0.12211,0.11833,0.15393,0.11813,0.12748,0.12265,0.91969,0.12191,0.12078,0.14064,0.20624,0.13566,0.13452,0.12997,0.46399,0.61132,0.28481,0.11883,0.15626,0.11551,0.14592,0.12039
0.65935,0.16645,0.17496,0.12511,0.11692,0.11802,0.13412,0.11742,0.27983,0.14407,0.12602,0.11969,0.11689,0.12306,0.12627,0.11788,0.17711,0.14536,0.11712,0.11467,0.12141,0.12628,0.1389,0.12058,0.15191,0.12349,0.1312,0.12109,0.12946,0.12101,0.12383,0.12657,0.39037,0.18166,0.1706,0.1293,0.12508,0.12903,0.13331,0.12182,0.81868,0.37182,0.18382,0.12578,0.13409,0.13082,0.11824,0.11972,0.96381,0.43406,0.13933,0.13894,0.13211,0.12464,0.16185,0.11455,0.65894,0.22102,0.28443,0.15455,0.19307,0.12369,0.1263,0.13206
0.20592,0.1372,0.32863,0.12689,0.11779,0.12986,0.12036,0.13742,0.14882,0.19373,0.11846,0.12229,0.1248,0.1369,0.12607,0.12651,0.12745,0.15575,0.12193,0.11724,0.12867,0.11717,0.11873,0.12813,0.15414,0.30788,0.2262,0.13204,0.14065,0.14003,0.11486,0.1176,0.77202,0.13895,0.20282,0.19083,0.15564,0.12617,0.14053,0.12171,0.57405,0.12348,0.14803,0.12946,0.1247,0.13102,0.12892,0.13551,0.99667,0.12608,0.21701,0.15968,0.1216,0.13074,0.13659,0.112,0.99175,0.25885,0.19548,0.12763,0.1225,0.12668,0.12039,0.11611
